"","X","Stn.Id","landsat_date","mid_dt","Latitude","Longitude","ECOSTRESS","dt","date","Air_Temp","Location","Band1","Band2","Band3","Band4","Band5","Band6","Band7","sub_frac","veg_frac","drk_frac","rmse"
"2566",2566,"WBAN53119","2018-09-23","2018-09-20 20:53:00",36.31889,-119.62889,19.15,"2018-09-20 20:51:22","2018-09-20",65,NA,0.0817,0.1043,0.1502,0.2009,0.285,0.3297,0.2538,0.350802391767502,0.0600090324878693,0.588834404945374,0.0407522805035114
"2567",2567,"WBAN53119","2018-09-23","2018-09-23 02:53:00",36.31889,-119.62889,16.51,"2018-09-23 03:14:23","2018-09-23",63,NA,0.0817,0.1043,0.1502,0.2009,0.285,0.3297,0.2538,0.350802391767502,0.0600090324878693,0.588834404945374,0.0407522805035114
"2568",2568,"WBAN53119","2018-09-23","2018-09-24 18:53:00",36.31889,-119.62889,21.51,"2018-09-24 19:00:20","2018-09-24",79,NA,0.0817,0.1043,0.1502,0.2009,0.285,0.3297,0.2538,0.350802391767502,0.0600090324878693,0.588834404945374,0.0407522805035114
"2569",2569,"WBAN53119","2018-09-23","2018-09-27 01:53:00",36.31889,-119.62889,16.37,"2018-09-27 01:23:03","2018-09-27",59,NA,0.0817,0.1043,0.1502,0.2009,0.285,0.3297,0.2538,0.350802391767502,0.0600090324878693,0.588834404945374,0.0407522805035114
"2570",2570,"WBAN53119","2018-09-23","2018-09-27 17:53:00",36.31889,-119.62889,28.27,"2018-09-27 18:01:27","2018-09-27",81,NA,0.0817,0.1043,0.1502,0.2009,0.285,0.3297,0.2538,0.350802391767502,0.0600090324878693,0.588834404945374,0.0407522805035114
"2571",2571,"WBAN53119","2019-06-06","2019-06-01 22:53:00",36.31889,-119.62889,19.13,"2019-06-01 22:54:11","2019-06-01",69,NA,0.0907,0.1162,0.1573,0.1926,0.2771,0.3765,0.3116,0.412517517805099,-0.0135587686672807,0.599404633045197,0.0491090826690197
"2572",2572,"WBAN53119","2019-06-06","2019-06-05 20:53:00",36.31889,-119.62889,28.73,"2019-06-05 21:12:36","2019-06-05",90,NA,0.0907,0.1162,0.1573,0.1926,0.2771,0.3765,0.3116,0.412517517805099,-0.0135587686672807,0.599404633045197,0.0491090826690197
"2573",2573,"WBAN53119","2019-06-06","2019-06-06 13:53:00",36.31889,-119.62889,51.71,"2019-06-06 13:52:19","2019-06-06",92,NA,0.0907,0.1162,0.1573,0.1926,0.2771,0.3765,0.3116,0.412517517805099,-0.0135587686672807,0.599404633045197,0.0491090826690197
"2574",2574,"WBAN53119","2019-06-06","2019-06-08 19:53:00",36.31889,-119.62889,23.53,"2019-06-08 20:20:40","2019-06-08",79,NA,0.0907,0.1162,0.1573,0.1926,0.2771,0.3765,0.3116,0.412517517805099,-0.0135587686672807,0.599404633045197,0.0491090826690197
"2575",2575,"WBAN53119","2019-06-06","2019-06-10 11:53:00",36.31889,-119.62889,56.03,"2019-06-10 12:11:05","2019-06-10",94,NA,0.0907,0.1162,0.1573,0.1926,0.2771,0.3765,0.3116,0.412517517805099,-0.0135587686672807,0.599404633045197,0.0491090826690197
"2576",2576,"WBAN53119","2019-06-06","2019-06-12 18:53:00",36.31889,-119.62889,40.85,"2019-06-12 18:39:08","2019-06-12",91,NA,0.0907,0.1162,0.1573,0.1926,0.2771,0.3765,0.3116,0.412517517805099,-0.0135587686672807,0.599404633045197,0.0491090826690197
"2577",2577,"WBAN53119","2019-06-06","2019-06-13 10:53:00",36.31889,-119.62889,48.91,"2019-06-13 11:19:17","2019-06-13",90,NA,0.0907,0.1162,0.1573,0.1926,0.2771,0.3765,0.3116,0.412517517805099,-0.0135587686672807,0.599404633045197,0.0491090826690197
"2578",2578,"WBAN53119","2019-06-06","2019-06-14 10:53:00",36.31889,-119.62889,48.19,"2019-06-14 10:29:49","2019-06-14",87,NA,0.0907,0.1162,0.1573,0.1926,0.2771,0.3765,0.3116,0.412517517805099,-0.0135587686672807,0.599404633045197,0.0491090826690197
"2579",2579,"WBAN53119","2019-06-22","2019-06-16 16:53:00",36.31889,-119.62889,45.75,"2019-06-16 16:58:26","2019-06-16",91,NA,0.0927,0.1116,0.1491,0.1841,0.2544,0.342,0.2869,0.380095154047012,-0.0169331952929497,0.635484039783478,0.0458053797483444
"2580",2580,"WBAN53119","2019-06-22","2019-06-21 07:53:00",36.31889,-119.62889,26.33,"2019-06-21 07:56:35","2019-06-21",71,NA,0.0927,0.1116,0.1491,0.1841,0.2544,0.342,0.2869,0.380095154047012,-0.0169331952929497,0.635484039783478,0.0458053797483444
"2581",2581,"WBAN53119","2019-06-22","2019-06-23 14:53:00",36.31889,-119.62889,57.93,"2019-06-23 14:24:42","2019-06-23",97,NA,0.0927,0.1116,0.1491,0.1841,0.2544,0.342,0.2869,0.380095154047012,-0.0169331952929497,0.635484039783478,0.0458053797483444
"2582",2582,"WBAN53119","2019-06-22","2019-06-28 05:53:00",36.31889,-119.62889,12.77,"2019-06-28 05:23:18","2019-06-28",60,NA,0.0927,0.1116,0.1491,0.1841,0.2544,0.342,0.2869,0.380095154047012,-0.0169331952929497,0.635484039783478,0.0458053797483444
"2583",2583,"WBAN53119","2019-06-22","2019-06-30 11:53:00",36.31889,-119.62889,48.71,"2019-06-30 11:51:58","2019-06-30",88,NA,0.0927,0.1116,0.1491,0.1841,0.2544,0.342,0.2869,0.380095154047012,-0.0169331952929497,0.635484039783478,0.0458053797483444
"2584",2584,"WBAN53119","2019-07-08","2019-07-01 10:53:00",36.31889,-119.62889,48.13,"2019-07-01 11:02:00","2019-07-01",86,NA,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,0.386274307966232,-0.0204188171774149,0.63252204656601,0.0473605170845985
"2585",2585,"WBAN53119","2019-07-08","2019-07-02 03:53:00",36.31889,-119.62889,15.63,"2019-07-02 03:41:51","2019-07-02",68,NA,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,0.386274307966232,-0.0204188171774149,0.63252204656601,0.0473605170845985
"2586",2586,"WBAN53119","2019-07-08","2019-07-06 01:53:00",36.31889,-119.62889,20.0700000000001,"2019-07-06 02:01:07","2019-07-06",73,NA,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,0.386274307966232,-0.0204188171774149,0.63252204656601,0.0473605170845985
"2587",2587,"WBAN53119","2019-07-08","2019-07-09 00:53:00",36.31889,-119.62889,18.47,"2019-07-09 01:09:52","2019-07-09",68,NA,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,0.386274307966232,-0.0204188171774149,0.63252204656601,0.0473605170845985
"2588",2588,"WBAN53119","2019-07-08","2019-07-09 23:53:00",36.31889,-119.62889,19.71,"2019-07-10 00:20:41","2019-07-10",73,NA,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,0.386274307966232,-0.0204188171774149,0.63252204656601,0.0473605170845985
"2589",2589,"WBAN53119","2019-07-08","2019-07-12 06:53:00",36.31889,-119.62889,19.89,"2019-07-12 06:49:52","2019-07-12",73,NA,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,0.386274307966232,-0.0204188171774149,0.63252204656601,0.0473605170845985
"2590",2590,"WBAN53119","2019-07-08","2019-07-12 23:53:00",36.31889,-119.62889,23.47,"2019-07-12 23:29:21","2019-07-12",79,NA,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,0.386274307966232,-0.0204188171774149,0.63252204656601,0.0473605170845985
"2591",2591,"WBAN53119","2019-07-08","2019-07-15 05:53:00",36.31889,-119.62889,14.95,"2019-07-15 05:58:06","2019-07-15",65,NA,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,0.386274307966232,-0.0204188171774149,0.63252204656601,0.0473605170845985
"2592",2592,"WBAN53119","2019-07-08","2019-07-16 04:53:00",36.31889,-119.62889,48.09,"2019-07-16 05:09:04","2019-07-16",63,NA,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,0.386274307966232,-0.0204188171774149,0.63252204656601,0.0473605170845985
"2593",2593,"WBAN53119","2019-07-08","2019-07-16 21:53:00",36.31889,-119.62889,26.09,"2019-07-16 21:49:00","2019-07-16",80,NA,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,0.386274307966232,-0.0204188171774149,0.63252204656601,0.0473605170845985
"2594",2594,"WBAN53119","2019-07-24","2019-07-20 19:53:00",36.31889,-119.62889,28.75,"2019-07-20 20:08:14","2019-07-20",87,NA,0.0963,0.1171,0.1636,0.1996,0.277,0.3716,0.2901,0.401167452335358,-0.00144643196836114,0.599381268024445,0.0480854324996471
"2595",2595,"WBAN53119","2019-07-24","2019-07-23 02:53:00",36.31889,-119.62889,23.87,"2019-07-23 02:36:57","2019-07-23",77,NA,0.0963,0.1171,0.1636,0.1996,0.277,0.3716,0.2901,0.401167452335358,-0.00144643196836114,0.599381268024445,0.0480854324996471
"2596",2596,"WBAN53119","2019-07-24","2019-07-23 18:53:00",36.31889,-119.62889,35.77,"2019-07-23 19:17:09","2019-07-23",88,NA,0.0963,0.1171,0.1636,0.1996,0.277,0.3716,0.2901,0.401167452335358,-0.00144643196836114,0.599381268024445,0.0480854324996471
"2597",2597,"WBAN53119","2019-07-24","2019-07-27 00:53:00",36.31889,-119.62889,23.99,"2019-07-27 00:57:05","2019-07-27",78,NA,0.0963,0.1171,0.1636,0.1996,0.277,0.3716,0.2901,0.401167452335358,-0.00144643196836114,0.599381268024445,0.0480854324996471
"2598",2598,"WBAN53119","2019-07-24","2019-07-27 17:53:00",36.31889,-119.62889,46.75,"2019-07-27 17:36:35","2019-07-27",101,NA,0.0963,0.1171,0.1636,0.1996,0.277,0.3716,0.2901,0.401167452335358,-0.00144643196836114,0.599381268024445,0.0480854324996471
"2599",2599,"WBAN53119","2019-07-24","2019-07-31 15:53:00",36.31889,-119.62889,54.27,"2019-07-31 15:55:57","2019-07-31",97,NA,0.0963,0.1171,0.1636,0.1996,0.277,0.3716,0.2901,0.401167452335358,-0.00144643196836114,0.599381268024445,0.0480854324996471
"2600",2600,"WBAN53119","2019-08-09","2019-08-02 22:53:00",36.31889,-119.62889,20.81,"2019-08-02 22:24:27","2019-08-02",79,NA,0.0864,0.1106,0.1552,0.1958,0.2789,0.3562,0.279,0.381553590297699,0.0211736187338829,0.596328854560852,0.0448733940720558
"2601",2601,"WBAN53119","2019-08-09","2019-08-04 13:53:00",36.31889,-119.62889,57.31,"2019-08-04 14:15:18","2019-08-04",101,NA,0.0864,0.1106,0.1552,0.1958,0.2789,0.3562,0.279,0.381553590297699,0.0211736187338829,0.596328854560852,0.0448733940720558
"2602",2602,"WBAN53119","2019-08-09","2019-08-06 20:53:00",36.31889,-119.62889,30.37,"2019-08-06 20:43:56","2019-08-06",89,NA,0.0864,0.1106,0.1552,0.1958,0.2789,0.3562,0.279,0.381553590297699,0.0211736187338829,0.596328854560852,0.0448733940720558
"2603",2603,"WBAN53119","2019-08-09","2019-08-10 18:53:00",36.31889,-119.62889,30.93,"2019-08-10 19:03:39","2019-08-10",85,NA,0.0864,0.1106,0.1552,0.1958,0.2789,0.3562,0.279,0.381553590297699,0.0211736187338829,0.596328854560852,0.0448733940720558
"2604",2604,"WBAN53119","2019-08-09","2019-08-11 11:53:00",36.31889,-119.62889,48.13,"2019-08-11 11:43:11","2019-08-11",84,NA,0.0864,0.1106,0.1552,0.1958,0.2789,0.3562,0.279,0.381553590297699,0.0211736187338829,0.596328854560852,0.0448733940720558
"2605",2605,"WBAN53119","2019-08-09","2019-08-15 09:53:00",36.31889,-119.62889,44.09,"2019-08-15 10:02:41","2019-08-15",91,NA,0.0864,0.1106,0.1552,0.1958,0.2789,0.3562,0.279,0.381553590297699,0.0211736187338829,0.596328854560852,0.0448733940720558
"2606",2606,"WBAN53119","2019-08-09","2019-08-17 16:53:00",36.31889,-119.62889,49.77,"2019-08-17 16:32:32","2019-08-17",100,NA,0.0864,0.1106,0.1552,0.1958,0.2789,0.3562,0.279,0.381553590297699,0.0211736187338829,0.596328854560852,0.0448733940720558
"2607",2607,"WBAN53119","2019-08-25","2019-08-19 08:53:00",36.31889,-119.62889,24.93,"2019-08-19 08:24:36","2019-08-19",75,NA,0.0927,0.1128,0.1603,0.2025,0.2813,0.3513,0.274,0.379384845495224,0.0256595071405172,0.59447181224823,0.0447532571852207
"2608",2608,"WBAN53119","2019-08-25","2019-08-21 14:53:00",36.31889,-119.62889,49.17,"2019-08-21 14:54:20","2019-08-21",94,NA,0.0927,0.1128,0.1603,0.2025,0.2813,0.3513,0.274,0.379384845495224,0.0256595071405172,0.59447181224823,0.0447532571852207
"2609",2609,"WBAN53119","2019-08-25","2019-08-22 07:53:00",36.31889,-119.62889,18.51,"2019-08-22 07:34:57","2019-08-22",77,NA,0.0927,0.1128,0.1603,0.2025,0.2813,0.3513,0.274,0.379384845495224,0.0256595071405172,0.59447181224823,0.0447532571852207
"2610",2610,"WBAN53119","2019-08-25","2019-08-25 12:53:00",36.31889,-119.62889,54.53,"2019-08-25 13:16:19","2019-08-25",97,NA,0.0927,0.1128,0.1603,0.2025,0.2813,0.3513,0.274,0.379384845495224,0.0256595071405172,0.59447181224823,0.0447532571852207
"2611",2611,"WBAN53119","2019-08-25","2019-08-26 05:53:00",36.31889,-119.62889,19.35,"2019-08-26 05:56:40","2019-08-26",72,NA,0.0927,0.1128,0.1603,0.2025,0.2813,0.3513,0.274,0.379384845495224,0.0256595071405172,0.59447181224823,0.0447532571852207
"2612",2612,"WBAN53119","2019-08-25","2019-08-29 11:53:00",36.31889,-119.62889,47.67,"2019-08-29 11:38:04","2019-08-29",89,NA,0.0927,0.1128,0.1603,0.2025,0.2813,0.3513,0.274,0.379384845495224,0.0256595071405172,0.59447181224823,0.0447532571852207
"2613",2613,"WBAN53119","2019-08-25","2019-08-30 03:53:00",36.31889,-119.62889,19.15,"2019-08-30 04:18:27","2019-08-30",69,NA,0.0927,0.1128,0.1603,0.2025,0.2813,0.3513,0.274,0.379384845495224,0.0256595071405172,0.59447181224823,0.0447532571852207
"2614",2614,"WBAN53119","2019-08-25","2019-09-01 10:53:00",36.31889,-119.62889,45.91,"2019-09-01 10:48:20","2019-09-01",91,NA,0.0927,0.1128,0.1603,0.2025,0.2813,0.3513,0.274,0.379384845495224,0.0256595071405172,0.59447181224823,0.0447532571852207
"2615",2615,"WBAN53119","2019-09-10","2019-09-03 02:53:00",36.31889,-119.62889,23.79,"2019-09-03 02:40:05","2019-09-03",76,NA,0.0896,0.1126,0.1549,0.2009,0.29,0.3397,0.2752,0.369039207696915,0.0480071753263474,0.582377851009369,0.0437431745231152
"2616",2616,"WBAN53119","2019-09-10","2019-09-07 00:53:00",36.31889,-119.62889,21.63,"2019-09-07 01:01:29","2019-09-07",75,NA,0.0896,0.1126,0.1549,0.2009,0.29,0.3397,0.2752,0.369039207696915,0.0480071753263474,0.582377851009369,0.0437431745231152
"2617",2617,"WBAN53119","2019-09-10","2019-09-09 23:53:00",36.31889,-119.62889,17.67,"2019-09-10 00:11:55","2019-09-10",69,NA,0.0896,0.1126,0.1549,0.2009,0.29,0.3397,0.2752,0.369039207696915,0.0480071753263474,0.582377851009369,0.0437431745231152
"2618",2618,"WBAN53119","2019-09-10","2019-09-10 23:53:00",36.31889,-119.62889,17.81,"2019-09-10 23:23:09","2019-09-10",65,NA,0.0896,0.1126,0.1549,0.2009,0.29,0.3397,0.2752,0.369039207696915,0.0480071753263474,0.582377851009369,0.0437431745231152
"2619",2619,"WBAN53119","2019-09-10","2019-09-13 05:53:00",36.31889,-119.62889,12.77,"2019-09-13 05:53:31","2019-09-13",56,NA,0.0896,0.1126,0.1549,0.2009,0.29,0.3397,0.2752,0.369039207696915,0.0480071753263474,0.582377851009369,0.0437431745231152
"2620",2620,"WBAN53119","2019-09-10","2019-09-13 22:53:00",36.31889,-119.62889,20.0700000000001,"2019-09-13 22:33:23","2019-09-13",75,NA,0.0896,0.1126,0.1549,0.2009,0.29,0.3397,0.2752,0.369039207696915,0.0480071753263474,0.582377851009369,0.0437431745231152
"2621",2621,"WBAN53119","2019-09-10","2019-09-17 03:53:00",36.31889,-119.62889,13.65,"2019-09-17 04:15:33","2019-09-17",60,NA,0.0896,0.1126,0.1549,0.2009,0.29,0.3397,0.2752,0.369039207696915,0.0480071753263474,0.582377851009369,0.0437431745231152
"2622",2622,"WBAN53119","2019-09-10","2019-09-17 20:53:00",36.31889,-119.62889,16.37,"2019-09-17 20:56:06","2019-09-17",66,NA,0.0896,0.1126,0.1549,0.2009,0.29,0.3397,0.2752,0.369039207696915,0.0480071753263474,0.582377851009369,0.0437431745231152
"2623",2623,"WBAN53119","2019-09-26","2019-09-20 03:53:00",36.31889,-119.62889,10.87,"2019-09-20 03:26:49","2019-09-20",51,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2624",2624,"WBAN53119","2019-09-26","2019-09-21 18:53:00",36.31889,-119.62889,21.41,"2019-09-21 19:19:00","2019-09-21",73,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2625",2625,"WBAN53119","2019-09-26","2019-09-24 01:53:00",36.31889,-119.62889,14.93,"2019-09-24 01:49:39","2019-09-24",62,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2626",2626,"WBAN53119","2019-09-26","2019-09-27 23:53:00",36.31889,-119.62889,18.55,"2019-09-28 00:12:25","2019-09-28",68,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2627",2627,"WBAN53119","2019-09-26","2019-09-29 15:53:00",36.31889,-119.62889,31.03,"2019-09-29 16:04:44","2019-09-29",73,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2628",2628,"WBAN53119","2019-09-26","2020-06-03 13:53:00",36.31889,-119.62889,55.75,"2020-06-03 13:54:00","2020-06-03",100,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2629",2629,"WBAN53119","2019-09-26","2020-06-06 12:53:00",36.31889,-119.62889,52.19,"2020-06-06 13:07:12","2020-06-06",77,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2630",2630,"WBAN53119","2019-09-26","2020-06-07 11:53:00",36.31889,-119.62889,41.35,"2020-06-07 12:19:19","2020-06-07",71,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2631",2631,"WBAN53119","2019-09-26","2020-06-09 18:53:00",36.31889,-119.62889,33.49,"2020-06-09 18:51:11","2020-06-09",85,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2632",2632,"WBAN53119","2019-09-26","2020-06-13 16:53:00",36.31889,-119.62889,36.91,"2020-06-13 17:16:32","2020-06-13",77,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2633",2633,"WBAN53119","2019-09-26","2020-06-14 09:53:00",36.31889,-119.62889,36.23,"2020-06-14 09:57:56","2020-06-14",73,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2634",2634,"WBAN53119","2019-09-26","2020-06-17 15:53:00",36.31889,-119.62889,48.17,"2020-06-17 15:42:37","2020-06-17",87,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2635",2635,"WBAN53119","2019-09-26","2020-06-18 08:53:00",36.31889,-119.62889,28.77,"2020-06-18 08:23:15","2020-06-18",79,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2636",2636,"WBAN53119","2019-09-26","2020-06-21 13:53:00",36.31889,-119.62889,58.15,"2020-06-21 14:07:37","2020-06-21",95,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2637",2637,"WBAN53119","2019-09-26","2020-06-22 06:53:00",36.31889,-119.62889,21.83,"2020-06-22 06:48:31","2020-06-22",74,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2638",2638,"WBAN53119","2019-09-26","2020-06-25 12:53:00",36.31889,-119.62889,58.83,"2020-06-25 12:32:57","2020-06-25",96,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2639",2639,"WBAN53119","2019-09-26","2020-06-28 11:53:00",36.31889,-119.62889,54.89,"2020-06-28 11:46:03","2020-06-28",91,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2640",2640,"WBAN53119","2019-09-26","2020-06-30 03:53:00",36.31889,-119.62889,15.37,"2020-06-30 03:39:04","2020-06-30",58,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2641",2641,"WBAN53119","2019-09-26","2020-07-04 01:53:00",36.31889,-119.62889,19.09,"2020-07-04 02:04:16","2020-07-04",70,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2642",2642,"WBAN53119","2019-09-26","2020-07-08 00:53:00",36.31889,-119.62889,20.65,"2020-07-08 00:31:11","2020-07-08",70,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2643",2643,"WBAN53119","2019-09-26","2020-07-10 06:53:00",36.31889,-119.62889,22.0700000000001,"2020-07-10 07:03:39","2020-07-10",76,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2644",2644,"WBAN53119","2019-09-26","2020-07-11 22:53:00",36.31889,-119.62889,27.23,"2020-07-11 22:56:53","2020-07-11",85,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2645",2645,"WBAN53119","2019-09-26","2020-07-14 05:53:00",36.31889,-119.62889,17.19,"2020-07-14 05:29:10","2020-07-14",65,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2646",2646,"WBAN53119","2019-09-26","2020-07-15 04:53:00",36.31889,-119.62889,18.55,"2020-07-15 04:41:11","2020-07-15",67,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2647",2647,"WBAN53119","2019-09-26","2020-07-15 20:53:00",36.31889,-119.62889,28.09,"2020-07-15 21:21:57","2020-07-15",85,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2648",2648,"WBAN53119","2019-09-26","2020-07-18 03:53:00",36.31889,-119.62889,21.09,"2020-07-18 03:54:00","2020-07-18",68,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2649",2649,"WBAN53119","2019-09-26","2020-07-19 19:53:00",36.31889,-119.62889,33.43,"2020-07-19 19:47:02","2020-07-19",90,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2650",2650,"WBAN53119","2019-09-26","2020-07-22 01:53:00",36.31889,-119.62889,20.75,"2020-07-22 02:19:12","2020-07-22",72,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2651",2651,"WBAN53119","2019-09-26","2020-07-23 17:53:00",36.31889,-119.62889,39.61,"2020-07-23 18:12:11","2020-07-23",91,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2652",2652,"WBAN53119","2019-09-26","2020-07-26 00:53:00",36.31889,-119.62889,22.17,"2020-07-26 00:44:20","2020-07-26",77,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2653",2653,"WBAN53119","2019-09-26","2020-07-27 16:53:00",36.31889,-119.62889,51.83,"2020-07-27 16:37:15","2020-07-27",99,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2654",2654,"WBAN53119","2019-09-26","2020-07-29 22:53:00",36.31889,-119.62889,24.93,"2020-07-29 23:09:38","2020-07-29",82,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2655",2655,"WBAN53119","2019-09-26","2020-07-31 14:53:00",36.31889,-119.62889,57.47,"2020-07-31 15:03:18","2020-07-31",100,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2656",2656,"WBAN53119","2019-09-26","2020-08-04 13:53:00",36.31889,-119.62889,57.21,"2020-08-04 13:29:50","2020-08-04",94,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2657",2657,"WBAN53119","2019-09-26","2020-08-06 19:53:00",36.31889,-119.62889,25.5700000000001,"2020-08-06 20:02:34","2020-08-06",77,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2658",2658,"WBAN53119","2019-09-26","2020-08-08 11:53:00",36.31889,-119.62889,53.43,"2020-08-08 11:56:24","2020-08-08",92,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2659",2659,"WBAN53119","2019-09-26","2020-08-10 18:53:00",36.31889,-119.62889,40.25,"2020-08-10 18:29:01","2020-08-10",95,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
"2660",2660,"WBAN53119","2019-09-26","2020-08-12 09:53:00",36.31889,-119.62889,43.35,"2020-08-12 10:22:51","2020-08-12",85,NA,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,0.280879020690918,0.0689799562096596,0.650905430316925,0.0500723980367184
