ID,Latitude,Longitude,Date,ARD_Tile,CU_LC08_001_Line_Y_30m,CU_LC08_001_Sample_X_30m,CU_LC08_001_SRB1,CU_LC08_001_SRB2,CU_LC08_001_SRB3,CU_LC08_001_SRB4,CU_LC08_001_SRB5,CU_LC08_001_SRB6,CU_LC08_001_SRB7,CU_LC08_001_PIXELQA,CU_LC08_001_PIXELQA_bitmask,CU_LC08_001_PIXELQA_Fill,CU_LC08_001_PIXELQA_Fill_Description,CU_LC08_001_PIXELQA_Clear,CU_LC08_001_PIXELQA_Clear_Description,CU_LC08_001_PIXELQA_Water,CU_LC08_001_PIXELQA_Water_Description,CU_LC08_001_PIXELQA_Cloud_Shadow,CU_LC08_001_PIXELQA_Cloud_Shadow_Description,CU_LC08_001_PIXELQA_Snow,CU_LC08_001_PIXELQA_Snow_Description,CU_LC08_001_PIXELQA_Cloud,CU_LC08_001_PIXELQA_Cloud_Description,CU_LC08_001_PIXELQA_Cloud_Confidence,CU_LC08_001_PIXELQA_Cloud_Confidence_Description,CU_LC08_001_PIXELQA_Cirrus_Confidence,CU_LC08_001_PIXELQA_Cirrus_Confidence_Description,CU_LC08_001_PIXELQA_Terrain_Occlusion,CU_LC08_001_PIXELQA_Terrain_Occlusion_Description,CU_LC08_001_PIXELQA_Unused,CU_LC08_001_PIXELQA_Unused_Description
WBAN23203,37.38333,-120.56667,2018-07-12,h002v009,3137.0,4493.0,0.0531,0.0612,0.0861,0.1033,0.1811,0.1687,0.1201,352.0,0b00000000000000000000000101100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-07-19,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-07-28,h002v009,3137.0,4493.0,0.0706,0.0876,0.1209,0.1632,0.2695,0.3513,0.2235,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-08-04,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-08-06,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-08-13,h002v009,3137.0,4493.0,0.0699,0.0842,0.1168,0.1601,0.2682,0.3577,0.2215,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-08-20,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-08-22,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-08-29,h002v009,3137.0,4493.0,0.0557,0.0695,0.1016,0.1478,0.2559,0.3493,0.213,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-09-05,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-09-07,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-09-14,h002v009,3137.0,4493.0,0.0524,0.0671,0.0999,0.1477,0.2558,0.3577,0.2192,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-09-21,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-09-23,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-09-30,h002v009,3137.0,4493.0,0.0478,0.0618,0.0944,0.1399,0.2454,0.332,0.1996,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-05-18,h002v009,815.0,3127.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-05-25,h002v009,815.0,3127.0,0.6972,0.7083,0.6888,0.705,0.741,0.3503,0.2687,480.0,0b00000000000000000000000111100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b11,High,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-06-01,h002v009,815.0,3127.0,0.0464,0.0603,0.0912,0.1272,0.2476,0.2602,0.1676,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-06-03,h002v009,815.0,3127.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-06-10,h002v009,815.0,3127.0,0.0603,0.0775,0.1078,0.1528,0.2662,0.2937,0.192,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-06-17,h002v009,815.0,3127.0,0.442,0.4568,0.4939,0.5232,0.6214,0.6272,0.5238,480.0,0b00000000000000000000000111100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b11,High,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-06-19,h002v009,815.0,3127.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-06-26,h002v009,815.0,3127.0,0.0621,0.0796,0.1187,0.1713,0.2742,0.3194,0.206,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-07-03,h002v009,815.0,3127.0,0.0592,0.0751,0.1079,0.1564,0.2634,0.2947,0.1827,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-07-05,h002v009,815.0,3127.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-07-12,h002v009,815.0,3127.0,0.1179,0.1472,0.203,0.2652,0.4,0.4261,0.294,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-07-19,h002v009,815.0,3127.0,0.1053,0.1355,0.1959,0.2657,0.3896,0.4373,0.3019,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-07-28,h002v009,815.0,3127.0,0.1006,0.1244,0.1705,0.2259,0.3601,0.4177,0.291,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-08-04,h002v009,815.0,3127.0,0.0866,0.1094,0.1536,0.1969,0.328,0.3937,0.2772,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-08-06,h002v009,815.0,3127.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-08-13,h002v009,815.0,3127.0,0.1119,0.1359,0.1877,0.2517,0.3685,0.417,0.2885,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-08-20,h002v009,815.0,3127.0,0.0939,0.1183,0.1719,0.2367,0.3535,0.4035,0.2795,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-08-22,h002v009,815.0,3127.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-08-29,h002v009,815.0,3127.0,0.0927,0.1186,0.1722,0.2422,0.3667,0.4083,0.2718,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-09-05,h002v009,815.0,3127.0,0.0881,0.1094,0.1588,0.2232,0.343,0.3847,0.2588,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-09-07,h002v009,815.0,3127.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-09-14,h002v009,815.0,3127.0,0.1283,0.1452,0.1905,0.2398,0.3575,0.3461,0.2427,352.0,0b00000000000000000000000101100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-09-21,h002v009,815.0,3127.0,0.0792,0.1033,0.1544,0.2217,0.3363,0.3828,0.2593,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-09-23,h002v009,815.0,3127.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23237,37.8891,-121.2258,2018-09-30,h002v009,815.0,3127.0,0.1023,0.1219,0.1668,0.2226,0.3385,0.3598,0.2413,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-05-18,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-05-25,h002v009,3534.0,4551.0,0.7181,0.7188,0.7263,0.7374,0.7659,0.5569,0.4415,480.0,0b00000000000000000000000111100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b11,High,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-06-01,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-06-03,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-06-10,h002v009,3534.0,4551.0,0.0708,0.1021,0.1678,0.2484,0.3774,0.3722,0.2388,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-06-17,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-06-19,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-06-26,h002v009,3534.0,4551.0,0.0721,0.1064,0.1814,0.2651,0.3928,0.4012,0.2574,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-07-03,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-07-05,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-07-12,h002v009,3534.0,4551.0,0.0884,0.1269,0.204,0.2893,0.4365,0.4339,0.2685,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-07-19,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-07-28,h002v009,3534.0,4551.0,0.0874,0.11,0.1631,0.226,0.3593,0.4033,0.2547,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-08-04,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-08-06,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-08-13,h002v009,3534.0,4551.0,0.0796,0.1046,0.1604,0.234,0.3768,0.4072,0.2514,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-08-20,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-08-22,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-08-29,h002v009,3534.0,4551.0,0.0669,0.0933,0.1537,0.2341,0.3792,0.3885,0.2391,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-09-05,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-09-07,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-09-14,h002v009,3534.0,4551.0,0.0619,0.0867,0.1499,0.2318,0.3689,0.3741,0.2374,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-09-21,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-09-23,h002v009,3534.0,4551.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23257,37.28472,-120.51278,2018-09-30,h002v009,3534.0,4551.0,0.0736,0.094,0.1483,0.2255,0.3674,0.3747,0.2348,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-05-18,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-05-25,h002v009,1980.0,3642.0,0.4913,0.4937,0.5062,0.5123,0.574,0.4104,0.3587,480.0,0b00000000000000000000000111100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b11,High,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-06-01,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-06-03,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-06-10,h002v009,1980.0,3642.0,0.0705,0.0984,0.1429,0.1873,0.2879,0.3473,0.2448,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-06-17,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-06-19,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-06-26,h002v009,1980.0,3642.0,0.0855,0.1107,0.1551,0.2104,0.3294,0.3786,0.2617,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-07-03,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-07-05,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-07-12,h002v009,1980.0,3642.0,0.1121,0.1343,0.182,0.2318,0.3668,0.3958,0.261,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-07-19,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-07-28,h002v009,1980.0,3642.0,0.0855,0.1091,0.1478,0.1852,0.2932,0.3454,0.2391,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-08-04,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2018-08-06,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
