ID,Latitude,Longitude,Date,ARD_Tile,CU_LC08_001_Line_Y_30m,CU_LC08_001_Sample_X_30m,CU_LC08_001_SRB1,CU_LC08_001_SRB2,CU_LC08_001_SRB3,CU_LC08_001_SRB4,CU_LC08_001_SRB5,CU_LC08_001_SRB6,CU_LC08_001_SRB7,CU_LC08_001_PIXELQA,CU_LC08_001_PIXELQA_bitmask,CU_LC08_001_PIXELQA_Fill,CU_LC08_001_PIXELQA_Fill_Description,CU_LC08_001_PIXELQA_Clear,CU_LC08_001_PIXELQA_Clear_Description,CU_LC08_001_PIXELQA_Water,CU_LC08_001_PIXELQA_Water_Description,CU_LC08_001_PIXELQA_Cloud_Shadow,CU_LC08_001_PIXELQA_Cloud_Shadow_Description,CU_LC08_001_PIXELQA_Snow,CU_LC08_001_PIXELQA_Snow_Description,CU_LC08_001_PIXELQA_Cloud,CU_LC08_001_PIXELQA_Cloud_Description,CU_LC08_001_PIXELQA_Cloud_Confidence,CU_LC08_001_PIXELQA_Cloud_Confidence_Description,CU_LC08_001_PIXELQA_Cirrus_Confidence,CU_LC08_001_PIXELQA_Cirrus_Confidence_Description,CU_LC08_001_PIXELQA_Terrain_Occlusion,CU_LC08_001_PIXELQA_Terrain_Occlusion_Description,CU_LC08_001_PIXELQA_Unused,CU_LC08_001_PIXELQA_Unused_Description
WBAN23258,37.6241,-120.9505,2019-07-08,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-07-15,h002v009,1980.0,3642.0,0.0836,0.1086,0.1481,0.1908,0.2957,0.3407,0.2299,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-07-22,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-07-24,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-07-31,h002v009,1980.0,3642.0,0.089,0.1127,0.1643,0.2167,0.3264,0.3797,0.2547,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-08-07,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-08-09,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-08-16,h002v009,1980.0,3642.0,0.0789,0.1025,0.1512,0.1993,0.3059,0.3531,0.2342,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-08-23,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-08-25,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-09-01,h002v009,1980.0,3642.0,0.0848,0.107,0.1481,0.1948,0.3072,0.3433,0.2243,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-09-08,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-09-10,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-09-17,h002v009,1980.0,3642.0,0.076,0.0965,0.1382,0.1904,0.3112,-0.0466,0.2286,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-09-24,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23258,37.6241,-120.9505,2019-09-26,h002v009,1980.0,3642.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-05-21,h003v010,2678.0,1168.0,0.1045,0.1075,0.1425,0.1486,0.1976,0.209,0.1665,352.0,0b00000000000000000000000101100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-05-28,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-05-30,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-06-06,h003v010,2678.0,1168.0,0.0907,0.1162,0.1573,0.1926,0.2771,0.3765,0.3116,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-06-13,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-06-15,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-06-22,h003v010,2678.0,1168.0,0.0927,0.1116,0.1491,0.1841,0.2544,0.342,0.2869,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-06-29,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-07-01,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-07-08,h003v010,2678.0,1168.0,0.0904,0.1117,0.1484,0.1812,0.2547,0.3541,0.2891,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-07-15,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-07-17,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-07-24,h003v010,2678.0,1168.0,0.0963,0.1171,0.1636,0.1996,0.277,0.3716,0.2901,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-07-31,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-08-02,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-08-09,h003v010,2678.0,1168.0,0.0864,0.1106,0.1552,0.1958,0.2789,0.3562,0.279,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-08-16,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-08-18,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-08-25,h003v010,2678.0,1168.0,0.0927,0.1128,0.1603,0.2025,0.2813,0.3513,0.274,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-09-01,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-09-03,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-09-10,h003v010,2678.0,1168.0,0.0896,0.1126,0.1549,0.2009,0.29,0.3397,0.2752,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-09-17,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-09-19,h003v010,2678.0,1168.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN53119,36.31889,-119.62889,2019-09-26,h003v010,2678.0,1168.0,0.0861,0.1083,0.1441,0.1808,0.2585,0.1933,0.2622,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-05-21,h003v010,2853.0,1825.0,0.1187,0.1497,0.2094,0.2694,0.4111,0.526,0.4057,328.0,0b00000000000000000000000101001000,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-05-28,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-05-30,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-06-06,h003v010,2853.0,1825.0,0.1198,0.1346,0.1638,0.1997,0.3298,0.5134,0.4322,352.0,0b00000000000000000000000101100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-06-13,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-06-15,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-06-22,h003v010,2853.0,1825.0,0.087,0.1031,0.1484,0.1872,0.2995,0.4165,0.3581,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-06-29,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-07-01,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-07-08,h003v010,2853.0,1825.0,0.0933,0.1104,0.1455,0.1784,0.2759,0.4244,0.3787,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-07-15,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-07-17,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-07-24,h003v010,2853.0,1825.0,0.0633,0.0725,0.1094,0.1277,0.2862,0.3288,0.2394,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-07-31,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-08-02,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-08-09,h003v010,2853.0,1825.0,0.0384,0.0478,0.0776,0.0793,0.3401,0.2253,0.1459,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-08-16,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-08-18,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-08-25,h003v010,2853.0,1825.0,0.0249,0.0367,0.0609,0.062,0.3088,0.1873,0.1178,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-09-01,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-09-03,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-09-10,h003v010,2853.0,1825.0,0.0222,0.0305,0.052,0.0503,0.29,0.1558,0.0902,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-09-17,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-09-19,h003v010,2853.0,1825.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93144,36.31667,-119.4,2019-09-26,h003v010,2853.0,1825.0,0.0243,0.0333,0.0523,0.0526,0.231,0.154,0.0981,328.0,0b00000000000000000000000101001000,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-05-21,h003v010,944.0,1334.0,0.4562,0.4672,0.4697,0.4874,0.5459,0.4694,0.3928,480.0,0b00000000000000000000000111100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b11,High,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-05-28,h003v010,944.0,1334.0,0.6514,0.6559,0.6623,0.6804,0.7159,0.5708,0.4331,480.0,0b00000000000000000000000111100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b11,High,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-05-30,h003v010,944.0,1334.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-06-06,h003v010,944.0,1334.0,0.0818,0.0767,0.076,0.0733,0.0872,0.0812,0.0691,352.0,0b00000000000000000000000101100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-06-13,h003v010,944.0,1334.0,0.0762,0.0831,0.1129,0.1326,0.1516,0.1837,0.1855,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-06-15,h003v010,944.0,1334.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-06-22,h003v010,944.0,1334.0,0.0934,0.0989,0.1078,0.123,0.1479,0.1787,0.1644,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-06-29,h003v010,944.0,1334.0,0.0671,0.079,0.0972,0.1214,0.1572,0.1699,0.1573,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-07-01,h003v010,944.0,1334.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-07-08,h003v010,944.0,1334.0,0.0929,0.0974,0.1047,0.1151,0.1358,0.1893,0.1719,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-07-15,h003v010,944.0,1334.0,0.0667,0.0721,0.1002,0.1152,0.1279,0.1974,0.1841,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-07-17,h003v010,944.0,1334.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-07-24,h003v010,944.0,1334.0,0.0874,0.092,0.1231,0.1432,0.1776,0.1973,0.1718,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN93193,36.78,-119.7194,2019-07-31,h003v010,944.0,1334.0,0.0635,0.0712,0.1019,0.1201,0.1419,0.2011,0.1864,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
